764090,358810,2569.655
764090,358814,2569.547
764090,358818,2569.438
764086,358806,2569.721
764086,358810,2569.613
764086,358814,2569.504
764098,358758,2571.151
764094,358806,2569.807
764094,358810,2569.698
764094,358814,2569.59
764094,358818,2569.481
764114,358814,2569.804
764114,358806,2570.021
764122,358798,2570.324
764122,358802,2570.215
764122,358806,2570.107
764118,358802,2570.172
764118,358806,2570.064
764126,358794,2570.475
764126,358798,2570.367
764122,358786,2570.365
764122,358790,2570.358
764118,358786,2570.388
764118,358790,2570.38
764118,358794,2570.373
764118,358798,2570.366
764114,358786,2570.41
764114,358790,2570.403
764114,358794,2570.395
764114,358798,2570.388
764114,358802,2570.381
764094,358786,2570.522
764094,358790,2570.515
764094,358794,2570.507
764098,358786,2570.5
764098,358790,2570.492
764098,358794,2570.485
764098,358798,2570.478
764102,358786,2570.477
764102,358790,2570.47
764102,358794,2570.463
764102,358798,2570.455
764102,358802,2570.448
764110,358786,2570.432
764110,358790,2570.425
764110,358794,2570.418
764110,358798,2570.411
764110,358802,2570.403
764106,358786,2570.455
764106,358790,2570.448
764106,358794,2570.44
764106,358798,2570.433
764106,358802,2570.426
764094,358770,2570.167
764090,358774,2570.041
764130,358742,2571.291
764126,358778,2571.115
764126,358782,2571.228
764130,358774,2570.965
764130,358778,2571.078
764134,358774,2570.928
764122,358782,2571.264
764118,358778,2571.187
764118,358782,2571.301
764126,358750,2570.622
764126,358754,2570.569
764126,358758,2570.515
764134,358742,2570.731
764134,358746,2570.677
764130,358746,2570.677
764130,358750,2570.623
764130,358754,2570.569
764086,358746,2570.568
764114,358734,2570.762
764150,358750,2572.067
764146,358758,2572.051
764110,358734,2570.856
764110,358770,2570.969
764110,358774,2570.959
764130,358758,2571.119
764130,358762,2571.109
764130,358766,2571.098
764134,358750,2571.163
764134,358754,2571.153
764134,358758,2571.143
764134,358762,2571.132
764134,358766,2571.122
764134,358770,2571.112
764138,358738,2571.218
764138,358742,2571.208
764138,358746,2571.198
764138,358750,2571.187
764138,358754,2571.177
764138,358758,2571.166
764138,358762,2571.156
764138,358766,2571.146
764114,358774,2570.982
764146,358746,2571.245
764146,358750,2571.235
764142,358742,2571.232
764142,358746,2571.221
764142,358750,2571.211
764142,358754,2571.201
764142,358758,2571.19
764142,358762,2571.18
764110,358738,2570.974
764106,358766,2571.297
764102,358770,2571.243
764090,358734,2570.873
764090,358738,2570.647
764086,358738,2570.584
764094,358762,2570.829
764090,358778,2570.781
764094,358774,2570.698
764094,358778,2570.791
764098,358770,2570.615
764098,358774,2570.708
764098,358778,2570.801
764090,358770,2570.826
764094,358766,2570.829
764086,358766,2570.266
764086,358770,2570.287
764102,358738,2570.828
764106,358738,2570.932
764098,358742,2570.867
764102,358762,2571.006
764102,358766,2571.016
764086,358750,2570.614
764086,358754,2570.624
764086,358758,2570.634
764086,358762,2570.643
764090,358754,2570.715
764090,358758,2570.724
764090,358762,2570.734
764090,358766,2570.744
764094,358758,2570.815
764094,358742,2570.776
764094,358750,2570.796
764090,358746,2570.695
764098,358762,2570.916
764098,358766,2570.925
764174,358734,2608.038
764174,358738,2598.681
764178,358738,2598.92
764178,358742,2599.35
764178,358746,2599.78
764178,358750,2600.21
764178,358754,2602.836
764178,358758,2603.012
764178,358734,2601.956
764178,358774,2603.716
764182,358734,2602.782
764182,358738,2602.958
764182,358742,2603.134
764182,358746,2603.31
764182,358750,2603.486
764182,358754,2603.662
764182,358758,2603.838
764182,358762,2604.014
764182,358766,2604.19
764182,358770,2604.366
764186,358734,2603.609
764186,358738,2603.785
764186,358742,2603.961
764186,358746,2604.137
764186,358750,2604.313
764186,358754,2604.488
764186,358758,2604.664
764186,358762,2604.84
764186,358766,2605.016
764190,358742,2604.787
764190,358746,2604.963
764190,358750,2605.139
764190,358754,2605.315
764190,358758,2605.491
764190,358762,2601.96
764190,358766,2602.013
764190,358770,2602.066
764190,358774,2602.118
764190,358778,2602.171
764190,358782,2602.223
764186,358770,2601.175
764186,358774,2601.228
764186,358778,2601.28
764186,358782,2601.333
764186,358786,2601.385
764194,358742,2602.588
764194,358746,2602.641
764194,358750,2602.693
764194,358754,2602.746
764194,358758,2602.798
764194,358762,2602.851
764194,358766,2602.904
764194,358770,2602.956
764194,358774,2603.009
764194,358778,2603.061
764198,358746,2603.531
764198,358750,2603.584
764198,358754,2603.636
764198,358758,2603.689
764198,358762,2603.741
764198,358766,2603.794
764198,358770,2603.847
764198,358774,2603.899
764182,358774,2600.337
764182,358778,2600.39
764182,358782,2600.442
764182,358786,2600.495
764178,358778,2599.499
764178,358782,2599.552
764178,358786,2599.605
764178,358790,2599.657
764174,358786,2598.714
764174,358790,2598.767
764170,358790,2597.876
764190,358738,2601.645
764202,358758,2604.579
764202,358762,2604.632
764202,358766,2602.322
764202,358770,2602.379
764202,358774,2602.437
764202,358778,2602.494
764202,358782,2602.551
764202,358786,2602.609
764202,358790,2602.666
764202,358750,2602.093
764202,358754,2602.15
764206,358754,2603.203
764206,358758,2603.26
764206,358762,2603.317
764206,358766,2603.375
764206,358770,2603.432
764206,358774,2603.489
764206,358778,2603.547
764206,358782,2603.604
764206,358786,2603.661
764210,358762,2604.37
764210,358766,2604.427
764210,358770,2604.485
764210,358774,2604.542
764210,358778,2604.599
764210,358782,2604.657
764170,358794,2594.303
764170,358798,2594.36
764174,358794,2595.355
764174,358798,2595.413
764178,358794,2596.408
764178,358798,2596.465
764182,358790,2597.403
764182,358794,2597.46
764182,358798,2597.518
764198,358778,2601.441
764198,358782,2601.499
764198,358786,2601.556
764198,358790,2601.614
764198,358794,2601.671
764194,358782,2600.446
764194,358786,2600.504
764194,358790,2600.561
764194,358794,2600.618
764194,358798,2600.676
764186,358790,2598.456
764186,358794,2598.513
764186,358798,2598.57
764190,358786,2599.451
764190,358790,2599.508
764190,358794,2599.566
764190,358798,2599.623
764190,358802,2593.402
764190,358806,2593.373
764190,358810,2593.345
764186,358802,2592.59
764186,358806,2592.561
764186,358810,2592.533
764194,358802,2594.214
764194,358806,2594.185
764194,358810,2594.157
764198,358798,2595.054
764198,358802,2595.026
764198,358806,2594.997
764198,358810,2594.968
764182,358802,2591.778
764182,358806,2591.75
764182,358810,2591.721
764178,358802,2590.966
764178,358806,2590.938
764174,358802,2590.154
764174,358806,2590.126
764170,358802,2589.342
764210,358786,2597.575
764210,358790,2597.547
764210,358794,2597.518
764210,358798,2597.49
764210,358802,2597.461
764206,358790,2596.735
764206,358794,2596.706
764206,358798,2596.678
764206,358802,2596.649
764206,358806,2596.621
764202,358794,2595.894
764202,358798,2595.866
764202,358802,2595.837
764202,358806,2595.809
764214,358766,2598.53
764214,358770,2598.501
764214,358774,2598.473
764214,358778,2598.444
764214,358782,2598.416
764214,358786,2598.387
764214,358790,2598.359
764214,358794,2598.33
764214,358798,2598.301
764218,358770,2599.313
764218,358774,2599.284
764218,358778,2599.256
764218,358782,2599.227
764218,358786,2599.199
764218,358790,2599.17
764210,358758,2597.775
764202,358822,2591.946
764222,358786,2589.869
764222,358790,2590.238
764222,358794,2590.607
764222,358798,2590.976
764218,358794,2590.358
764218,358798,2590.727
764218,358802,2591.097
764218,358806,2591.466
764214,358802,2590.848
764214,358806,2591.217
764214,358810,2591.586
764214,358814,2591.955
764210,358806,2590.968
764170,358806,2588.479
764170,358810,2588.848
764170,358814,2589.217
764174,358810,2589.097
764174,358814,2589.466
764178,358810,2589.345
764178,358814,2589.714
764178,358818,2590.083
764182,358814,2589.963
764182,358818,2590.332
764198,358814,2590.959
764198,358818,2591.328
764198,358822,2591.697
764194,358814,2590.71
764194,358818,2591.079
764194,358822,2591.448
764186,358814,2590.212
764186,358818,2590.581
764186,358822,2590.95
764190,358814,2590.461
764190,358818,2590.83
764190,358822,2591.199
764210,358810,2592.242
764210,358814,2592.311
764210,358818,2592.379
764210,358822,2592.447
764206,358810,2591.36
764206,358814,2591.428
764206,358818,2591.496
764206,358822,2591.564
764202,358810,2590.477
764202,358814,2590.545
764202,358818,2590.613
764214,358818,2593.261
764214,358822,2593.33
764218,358810,2594.008
764218,358814,2594.076
764218,358818,2594.144
764218,358822,2594.212
764222,358802,2594.754
764222,358806,2594.822
764222,358810,2594.89
764222,358814,2594.959
764222,358818,2595.027
764222,358822,2595.095
764222,358774,2594.276
764222,358778,2594.345
764222,358782,2594.413
764182,358822,2585.792
764178,358822,2579.426
764174,358818,2579.197
764174,358822,2580.608
764170,358818,2579.944
764170,358822,2580.305
764166,358818,2579.641
764166,358822,2580.002
764222,358766,2586.359
764222,358770,2586.265
764218,358762,2587.22
764218,358766,2587.155
764214,358754,2587.911
764214,358758,2587.847
764214,358762,2587.782
764210,358750,2588.18
764210,358754,2588.108
764206,358742,2589.019
764206,358746,2588.946
764206,358750,2588.874
764202,358738,2589.785
764202,358742,2589.838
764202,358746,2589.738
764198,358734,2590.77
764198,358738,2590.67
764198,358742,2590.57
764194,358734,2591.953
764194,358738,2591.916
764190,358734,2592.618
764222,358734,2589.827
764222,358738,2594.297
764218,358734,2593.444
764218,358738,2593.583
764214,358734,2592.73
764210,358734,2596.262
764206,358734,2599.573
764206,358738,2600.02
764202,358734,2599.558
764218,358742,2595.993
764210,358738,2595.898
764210,358742,2596.168
764210,358746,2596.438
764214,358738,2595.81
764214,358742,2596.08
764214,358746,2596.35
764222,358742,2594.093
764222,358746,2594.473
764222,358750,2594.853
764222,358754,2595.233
764222,358758,2595.613
764222,358762,2597.079
764218,358746,2595.395
764218,358750,2595.576
764218,358754,2595.758
764218,358758,2595.94
764214,358750,2594.62
